IL Number,IL Description,Store Number,Store Description,LOGIS Supplier Class,Supplier Sub-classification,Supplier City,MIIN Code,MIIN Code Description,MIIN Name,MIIN Description,Spend Type,Cost Center Number,Spend Amount,ICN,ICN Description,Unit Of Issue,Unit Of Issue Description,Document Type,Document Date,Document Line Number,Payment Quantity,Payment Unit Price,Adjustment Amount,Cash Discount,Transport Amount,Handling Amount,Invoice Number,Pay Type,Pay Method,Invoice Reason Code,Payment Choice,BAS Payment Number,BAS Transaction Date,BAS Disbursement Number,BAS Disbursement Date,BAS Payment Action Date,BAS Payment Status,Order Number,Order Authorisation Date,Order Status,Order Quoted Price,Quotation Doc Number,Quotation Price,Quotation Expiry Date,Contract Number,Contract End Date,Contract Type,Contract Price,ITEM,ITEM Description,INFRASTRUCTURE,INFRASTRUCTURE Description,OBJECTIVE,OBJECTIVE Description,RESPONSIBILITY,RESPONSIBILITY Description,FUND,FUND Description,PROJECT,PROJECT Description,ASSET,ASSET Description,REGIONAL INDENTIFIER,REGIONAL INDENTIFIER Description,Segment8,Segment8 Description
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BELLVILLE,98,MEAT,27,"MEAT,CANNED",INVENTORY,003C,867.84,89051841729625,"MEAT,CANNED BEEF,CORNED;300G",TI,TIN,PAYMENT,2016-04-14,66,48,18.08,0,0,0,0,BF0203,PARTIAL,NORMAL,,QUOTED PRICE,1334163,2016/04/14,625321,2016/04/15,2016/04/20,Disbursed,OR-076499,2016/02/29,PAID,18.08,QA-012607,18.08,2016/03/23,,Invalid,,0.0,3426368,CONS HOUS SUP: GROCERIES,95368,NON INFRA/STAND ALONE: CUR,30141368,TRAINING ADMIN SUPPORT SERV 7.1,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BELLVILLE,98,MEAT,27,"MEAT,CANNED",INVENTORY,003C,1402.56,89051841729664,"MEAT,CANNED VIENNA SAUSAGES;390G",TI,TIN,PAYMENT,2016-04-14,67,48,29.22,0,0,0,0,BF0203,PARTIAL,NORMAL,,QUOTED PRICE,1334163,2016/04/14,625321,2016/04/15,2016/04/20,Disbursed,OR-076499,2016/02/29,PAID,29.22,QA-012607,29.22,2016/03/23,,Invalid,,0.0,3426368,CONS HOUS SUP: GROCERIES,95368,NON INFRA/STAND ALONE: CUR,30141368,TRAINING ADMIN SUPPORT SERV 7.1,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BELLVILLE,86,GROCERIES,265,PASTA,INVENTORY,003C,1278.2,89201841796526,PASTA MACARONI;500G,PK,PACK OR PACKET,PAYMENT,2016-04-14,74,140,9.13,0,0,0,0,BF0203,PARTIAL,NORMAL,,QUOTED PRICE,1334163,2016/04/14,625321,2016/04/15,2016/04/20,Disbursed,OR-076499,2016/02/29,PAID,9.13,QA-012607,9.13,2016/03/23,,Invalid,,0.0,3426368,CONS HOUS SUP: GROCERIES,95368,NON INFRA/STAND ALONE: CUR,30141368,TRAINING ADMIN SUPPORT SERV 7.1,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,LTD,CAPE TOWN,110,SERVICE,531,REPAIR UPS,SERVICE,002I,3100.8,DDDD00S0010988,REPAIR UPS SERVICE;REPAIR;DELIVER;INSTALL;MOVE UPS,EA,EACH,PAYMENT,2016-04-15,1,1,3100.8,0,0,0,0,154038 GT,FINAL,NORMAL,,QUOTED PRICE,1334187,2016/04/15,625286,2016/04/15,2016/04/20,Disbursed,OR-076671,2016/04/11,PAID,3100.8,QA-012823,3100.8,2016/04/30,,Invalid,,0.0,2551368,OUTS CONTRCTRS:MNT&REP N-INF ASS,96368,NON INFRA MAINT&REPAIR:OUTS(CUR),30091368,FARM SERVICES,32298368,NORTIER 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30053368,ELECTRIC WIRE&POWER DISTRIBUTION,30003368,CEDERBERG,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,CAPE TOWN,112,CONSULTANTS,14,RESEARCH,SERVICE,002A,289401.49,DDDD00S0000327,RESEARCH,EA,EACH,PAYMENT,2016-04-15,1,1,289401.49,0,0,0,0,6219503,FINAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334204,2016/04/15,625303,2016/04/15,2016/04/20,Disbursed,OR-072312,2014/08/21,PAID,241167.9167,,0.0,Unknown,,Invalid,,0.0,2648368,CNS:BUS&ADV SER:RESE&ADVISOR,95368,NON INFRA/STAND ALONE: CUR,30077368,CHIEF DIR: RES & TECH DEV SER,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,PRETORIA,110,SERVICE,23,ADVERTISEMENT,SERVICE,002K,1165.43,DDDD00S0001053,ADVERTISEMENT,EA,EACH,PAYMENT,2016-04-15,1,1,1165.43,0,0,0,0,FTI00058048,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334188,2016/04/15,625285,2016/04/15,2016/04/20,Disbursed,OR-076469,2016/02/25,AUTHORISED,666.666666,QA-012578,666.66,2016/03/03,,Invalid,,0.0,2805368,ADVERT:TENDERS,95368,NON INFRA/STAND ALONE: CUR,30037368,SUPPLY CHAIN MANAGEMENT,32196368,ELSENBURG 1.4,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,PRETORIA,110,SERVICE,23,ADVERTISEMENT,SERVICE,002K,906.45,DDDD00S0001053,ADVERTISEMENT,EA,EACH,PAYMENT,2016-04-15,1,1,906.45,0,0,0,0,FTI00059668,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334189,2016/04/15,625285,2016/04/15,2016/04/20,Disbursed,OR-076469,2016/02/25,AUTHORISED,666.666666,QA-012578,666.66,2016/03/03,,Invalid,,0.0,2805368,ADVERT:TENDERS,95368,NON INFRA/STAND ALONE: CUR,30037368,SUPPLY CHAIN MANAGEMENT,32196368,ELSENBURG 1.4,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BRACKENFELL,75,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,007A,6904.98,999970U0334906,"CARTRIDGE,TONER , PART NUMBER TN348C, CYAN",EA,EACH,PAYMENT,2016-04-15,1,3,2301.66,0,0,0,0,IN005955,FINAL,NORMAL,,QUOTED PRICE,1334190,2016/04/15,625278,2016/04/15,2016/04/20,Disbursed,OR-076742,2016/04/13,PAID,2301.66,QA-012890,2301.66,2016/04/20,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30086368,RESOURCE UTILISATION,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BRACKENFELL,75,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,007A,6904.98,999970U0334918,"CARTRIDGE,TONER , PART NUMBER TN348M, MAGENTA",EA,EACH,PAYMENT,2016-04-15,2,3,2301.66,0,0,0,0,IN005955,FINAL,NORMAL,,QUOTED PRICE,1334190,2016/04/15,625278,2016/04/15,2016/04/20,Disbursed,OR-076742,2016/04/13,PAID,2301.66,QA-012890,2301.66,2016/04/20,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30086368,RESOURCE UTILISATION,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BRACKENFELL,75,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,007A,6904.98,999970U0334920,"CARTRIDGE,TONER , PART NUMBER TN348Y, YELLOW",EA,EACH,PAYMENT,2016-04-15,3,3,2301.66,0,0,0,0,IN005955,FINAL,NORMAL,,QUOTED PRICE,1334190,2016/04/15,625278,2016/04/15,2016/04/20,Disbursed,OR-076742,2016/04/13,PAID,2301.66,QA-012890,2301.66,2016/04/20,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30086368,RESOURCE UTILISATION,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BRACKENFELL,75,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,007A,5918.88,999970U0334932,"CARTRIDGE,TONER , PART NUMBER TN348BK, BLACK",EA,EACH,PAYMENT,2016-04-15,4,4,1479.72,0,0,0,0,IN005955,FINAL,NORMAL,,QUOTED PRICE,1334190,2016/04/15,625278,2016/04/15,2016/04/20,Disbursed,OR-076742,2016/04/13,PAID,1479.72,QA-012890,1479.72,2016/04/20,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30086368,RESOURCE UTILISATION,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BRACKENFELL,75,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,007A,1605.12,999970T1250238,"CARTRIDGE,TONER BLACK",EA,EACH,PAYMENT,2016-04-15,1,2,802.56,0,0,0,0,IN005954,FINAL,NORMAL,,QUOTED PRICE,1334191,2016/04/15,625278,2016/04/15,2016/04/20,Disbursed,OR-076739,2016/04/13,PAID,802.56,QA-012893,802.56,2016/05/07,,Invalid,,0.0,2239368,CONS:SP&OS:PRNT CART,95368,NON INFRA/STAND ALONE: CUR,30088368,RTD: INFORMATION SERVICES,32294368,ELSENBURG 5.2,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),BRACKENFELL,88,"BAR, BRASSIEST, SHAPES AND GLASS",72,"SHEET,METAL",INVENTORY,009K,6716.67,999970T4438089,"SHEET,METAL PLATE, MILD STEEL, 2450  X 1225 X 3.0 MM",SH,SHEET,PAYMENT,2016-04-15,1,6,1119.445,0,0,0,0,IN005953,FINAL,NORMAL,,QUOTED PRICE,1334205,2016/04/15,625278,2016/04/15,2016/04/20,Disbursed,OR-076735,2016/04/13,PAID,1119.445,QA-012884,1119.44,2016/05/11,,Invalid,,0.0,2271368,CONS:MATERIALS AND SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30039368,INFORMATION TECHNOLOGY,32197368,ELSENBURG IT,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),MOSSEL BAY,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,004L,273.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,1,1,273.0,0,0,0,0,INS564819,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334186,2016/04/15,625289,2016/04/15,2016/04/20,Disbursed,OR-074877,2015/07/17,PAID,258.0,QA-009900,258.0,2015/08/09,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30124368,FET: OUDTSHOORN,32316368,OUDTSHOORN 7.2,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),MOSSEL BAY,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,003L,379.0,DDDD00S0016699,SERVICE; MONITORING SECURITY ALARM SYSTEM,EA,EACH,PAYMENT,2016-04-15,2,1,379.0,0,0,0,0,INS563601,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334185,2016/04/15,625289,2016/04/15,2016/04/20,Disbursed,OR-074478,2015/06/02,AUTHORISED,358.0,QA-009263,358.0,2015/06/15,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30123368,FET: GEORGE,32320368,GEORGE 7.2,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30011368,GEORGE,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),EDENVALE,62,MEDICAL SUPPLIES,682,"SUSPENSION,BACILLUS SUBTILIS (BGA) LIQUID",INVENTORY,001G,2134.08,999970U2800050,"SUSPENSION,BACILLUS SUBTILIS (BGA) LIQUID , INHIBITION TEST, 2ML",EA,EACH,PAYMENT,2016-04-15,1,30,71.136,0,0,0,0,18036991-2,FINAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334192,2016/04/15,625280,2016/04/15,2016/04/20,Disbursed,OR-076470,2016/02/25,PAID,78.736,QA-012577,78.73,2016/03/03,,Invalid,,0.0,2277368,CONS: LABORATORIES CONS,95368,NON INFRA/STAND ALONE: CUR,30075368,PROVINCIAL VETERINARY LABORATORY,32273368,STELLENBOSCH 4.4,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,WELLINGTON,110,SERVICE,16,VETERINARIAN,SERVICE,006M,19781.99,DDDD00S0000517,VETERINARIAN LIVE STOCK,EA,EACH,PAYMENT,2016-04-15,1,4,4945.4975,0,0,0,0,1953934-1969475,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334203,2016/04/15,625275,2016/04/15,2016/04/20,Disbursed,OR-076736,2016/04/13,AUTHORISED,4166.6667,QA-012892,4166.66,2016/04/24,,Invalid,,0.0,2510368,A&S/O/S:VETERINARY SERVICES,95368,NON INFRA/STAND ALONE: CUR,30140368,FACULTY ANIMAL PRODUCTION,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,OBSERVATORY,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,4459.22,DDDD00S0013502,SERVICE; ADMINISTRATION FEE,EA,EACH,PAYMENT,2016-04-15,2,1,4459.22,0,0,0,0,90160103,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334206,2016/04/15,625293,2016/04/15,2016/04/20,Disbursed,OR-075689,2015/11/13,PAID,8951.0,QA-011258,8951.0,2015/12/11,,Invalid,,0.0,2700368,COM:TEL/FAX/TELEGRAP&TELEX,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,BELLVILLE,18,AGRICULTURAL SUPPLIES,29,"FEED,ANIMAL",INVENTORY,005A,44000.0,999970T0906608,"FEED,ANIMAL FEED,ANIMAL LUCERNE BALE",KG,KILOGRAM,PAYMENT,2016-04-15,1,11000,4.0,0,0,0,0,001042016,FINAL,NORMAL,,QUOTED PRICE,1334181,2016/04/15,625295,2016/04/15,2016/04/20,Disbursed,OR-076424,2016/02/22,PAID,4.0,QA-012494,4.0,2016/03/10,,Invalid,,0.0,4892368,CONS SUPP:ANML FOOD& MED SUP,95368,NON INFRA/STAND ALONE: CUR,30083368,LIVESTOCK,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,VREDENDAL,110,SERVICE,260,REFUSE REMOVAL,SERVICE,002O,129.56,DDDD00S0001685,REFUSE REMOVAL,EA,EACH,PAYMENT,2016-04-15,1,1,129.56,0,0,0,0,00748149042016,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334202,2016/04/15,625313,2016/04/15,2016/04/20,Disbursed,OR-076696,2016/04/12,PAID,250.0,QA-012866,250.0,2016/04/20,,Invalid,,0.0,3383368,P/P:WASTE/REFUSE REMOVAL,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30002368,MATZIKAMA,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,GEORGE,110,SERVICE,769,HYGIENE,SERVICE,003E,850.49,DDDD00S0021865,HYGIENE,EA,EACH,PAYMENT,2016-04-15,1,1,850.49,0,0,0,0,10792919,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334184,2016/04/15,625315,2016/04/15,2016/04/20,Disbursed,OR-074515,2015/06/05,PAID,850.5,QA-009333,850.5,2015/06/20,,Invalid,,0.0,2233368,P/P:CLEANING SERVICES,95368,NON INFRA/STAND ALONE: CUR,30162368,SUB-DIRECTORATE: CENTRAL KAROO,32324368,BEAUFORT-WEST 3.1,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30008368,BEAUFORT WEST,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,GEORGE,110,SERVICE,769,HYGIENE,SERVICE,003E,850.49,DDDD00S0021865,HYGIENE,EA,EACH,PAYMENT,2016-04-15,1,1,850.49,0,0,0,0,10771254,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334183,2016/04/15,625315,2016/04/15,2016/04/20,Disbursed,OR-074515,2015/06/05,PAID,850.5,QA-009333,850.5,2015/06/20,,Invalid,,0.0,2233368,P/P:CLEANING SERVICES,95368,NON INFRA/STAND ALONE: CUR,30162368,SUB-DIRECTORATE: CENTRAL KAROO,32324368,BEAUFORT-WEST 3.1,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30008368,BEAUFORT WEST,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,RIVERSDAL,110,SERVICE,18,ELECTRICAL,SERVICE,002O,831.81,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-15,1,1,831.81,0,0,0,0,709,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334179,2016/04/15,625269,2016/04/15,2016/04/20,Disbursed,OR-076745,2016/04/14,PAID,1300.0,QA-012899,1300.0,2016/05/13,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30011368,GEORGE,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,STELLENBOSCH,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,005M,10431.0,DDDD00S0020356,SERVICE; FILTRATION OF WINE,EA,EACH,PAYMENT,2016-04-15,1,5,2086.2,0,0,0,0,INV 000794,FINAL,NORMAL,,QUOTED PRICE,1334193,2016/04/15,625298,2016/04/15,2016/04/20,Disbursed,OR-076523,2016/02/29,PAID,2086.2,QA-012659,2086.2,2016/03/16,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30139368,FACULTY VITICULT & OENOLOGY,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,2368,NON PAY:NO REGIONAL IDENTIFIER,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,GEORGE,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,006I,291.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,1,1,291.0,0,0,0,0,INS561238,PARTIAL,NORMAL,,QUOTED PRICE,1334201,2016/04/15,625279,2016/04/15,2016/04/20,Disbursed,OR-075555,2015/10/27,AUTHORISED,291.0,QA-011044,291.0,2015/10/29,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32300368,OUDTSHOORN 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,GEORGE,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,006I,291.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,2,1,291.0,0,0,0,0,INS564608,PARTIAL,NORMAL,,QUOTED PRICE,1334200,2016/04/15,625279,2016/04/15,2016/04/20,Disbursed,OR-075555,2015/10/27,AUTHORISED,291.0,QA-011044,291.0,2015/10/29,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32300368,OUDTSHOORN 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,GEORGE,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,006I,291.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,3,1,291.0,0,0,0,0,INS564609,PARTIAL,NORMAL,,QUOTED PRICE,1334199,2016/04/15,625279,2016/04/15,2016/04/20,Disbursed,OR-075555,2015/10/27,AUTHORISED,291.0,QA-011044,291.0,2015/10/29,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32300368,OUDTSHOORN 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,GEORGE,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,006I,291.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,4,1,291.0,0,0,0,0,INS564610,PARTIAL,NORMAL,,QUOTED PRICE,1334198,2016/04/15,625279,2016/04/15,2016/04/20,Disbursed,OR-075555,2015/10/27,AUTHORISED,291.0,QA-011044,291.0,2015/10/29,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32300368,OUDTSHOORN 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,GEORGE,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,006I,291.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,5,1,291.0,0,0,0,0,INS564611,PARTIAL,NORMAL,,QUOTED PRICE,1334197,2016/04/15,625279,2016/04/15,2016/04/20,Disbursed,OR-075555,2015/10/27,AUTHORISED,291.0,QA-011044,291.0,2015/10/29,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32300368,OUDTSHOORN 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,GEORGE,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,006I,291.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,6,1,291.0,0,0,0,0,INS564612,PARTIAL,NORMAL,,QUOTED PRICE,1334196,2016/04/15,625279,2016/04/15,2016/04/20,Disbursed,OR-075555,2015/10/27,AUTHORISED,291.0,QA-011044,291.0,2015/10/29,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32300368,OUDTSHOORN 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,GEORGE,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,006I,428.0,DDDD00S0006371,SERVICE; MONITORING OF SECURITY SERVICE,EA,EACH,PAYMENT,2016-04-15,7,1,428.0,0,0,0,0,INS564599,PARTIAL,NORMAL,,QUOTED PRICE,1334195,2016/04/15,625279,2016/04/15,2016/04/20,Disbursed,OR-075555,2015/10/27,AUTHORISED,428.0,QA-011044,428.0,2015/10/29,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32300368,OUDTSHOORN 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
