IL Number,IL Description,Store Number,Store Description,LOGIS Supplier Class,Supplier Subunknownclassification,Supplier City,MIIN Code,MIIN Code Description,MIIN Name,MIIN Description,Spend Type,Cost Center Number,Spend Amount,ICN,ICN Description,Unit Of Issue,Unit Of Issue Description,Document Type,Document Date,Document Line Number,Payment Quantity,Payment Unit Price,Adjustment Amount,Cash Discount,Transport Amount,Handling Amount,Invoice Number,Pay Type,Pay Method,Invoice Reason Code,Payment Choice,BAS Payment Number,BAS Transaction Date,BAS Disbursement Number,BAS Disbursement Date,BAS Payment Action Date,BAS Payment Status,Order Number,Order Authorisation Date,Order Status,Order Quoted Price,Quotation Doc Number,Quotation Price,Quotation Expiry Date,Contract Number,Contract End Date,Contract Type,Contract Price,ITEM,ITEM Description,INFRASTRUCTURE,INFRASTRUCTURE Description,OBJECTIVE,OBJECTIVE Description,RESPONSIBILITY,RESPONSIBILITY Description,FUND,FUND Description,PROJECT,PROJECT Description,ASSET,ASSET Description,REGIONAL INDENTIFIER,REGIONAL INDENTIFIER Description,Segment8,Segment8 Description
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CLOSE CORPORATION,ATHLONE,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,39,NOTEBOOK,MAJOR ASSET,300D,18012.0,999970U2591194,"NOTEBOOK , LENOVO, X250, I7unknown5600U, INTEL CORE, 8GB RAM, 3.20 GHZ, 3G, PRO DOCKING, 1TB, 90W, DVD, WINDOWS 8.1 PROFESSIONAL, 64 BIT",EA,EACH,PAYMENT,2016-09-08,2,1,18012.0,0.0,0.0,0,0,011167,FINAL,NORMAL,Unknown,QUOTED PRICE,1348805.0,2016/09/08,640234.0,2016/09/09,2016/09/14,Disbursed,ORunknown027827,2016/08/27,PAID,18012.0,QAunknown008565,18012.0,2016/08/31,,Invalid,,0.0,3216369,COMP HARD&SYS unknown LAPTOP,98369,NON INFRA/STAND ALONE: CAP,30007369,PROGRAM SUPPORT PROG 2,30718369,C/D: SAFETY & SECURITY,341369,VOTED FUNDS,30077369,AHR unknown SIR,30070369,COMP HARD&SYSTEMS unknown LAPTOP,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,unknown,BELLVILLE,00110,SERVICE,18,ELECTRICAL,SERVICE,300W,15554.9,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-09-08,3,1,15554.9,0.0,0.0,0,0,684890240877,PARTIAL,NORMAL,INVOICE > QUOTE unknown OVER SUPPLY,INVOICE PRICE,1348888.0,2016/09/08,640260.0,2016/09/09,2016/09/14,Disbursed,ORunknown027281,2016/04/25,PAID,4200.0,QAunknown007874,4200.0,2016/04/29,,Invalid,,0.0,3387369,P/P:ELECTRICITY,95369,NON INFRA/STAND ALONE: CUR,30022369,PRG3 SAFETY PARTNERSHIP,30746369,WOLWEKLOOF,30001369,EUunknownGBSunknownWOLWEKLOOF WC,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30022369,WITZENBERG,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,unknown,CAPE TOWN,00110,SERVICE,40,CATERING,SERVICE,300C,21250.0,DDDD00S0000430,CATERING,EA,EACH,PAYMENT,2016-09-08,1,1,21250.0,0.0,0.0,0,0,254E,FINAL,NORMAL,Unknown,QUOTED PRICE,1348930.0,2016/09/08,640229.0,2016/09/09,2016/09/14,Disbursed,ORunknown027831,2016/08/29,PAID,21250.0,QAunknown008568,21250.0,2016/09/15,,Invalid,,0.0,1080369,CATERING:DEPARTML ACTIVITIES,95369,NON INFRA/STAND ALONE: CUR,30020369,PRG2 SAFETY PROMOTION,30723369,SAFETY PROMOTION unknown CRIME,341369,VOTED FUNDS,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,PRIVATE COMPANY (PTY)(LTD),MILNERTON,00095,LUGGAGE,15,BACK PACK,INVENTORY,600G,13265.75,999970U2919191,"BACK PACK , FABRIC, ZIP POCKETS, HANDLE, 280MM X 180MM X 310MM",EA,EACH,PAYMENT,2016-09-08,1,100,132.657501,0.0,0.0,0,0,INA1000362,FINAL,NORMAL,INVOICE > QUOTE unknown OVER SUPPLY,INVOICE PRICE,1348768.0,2016/09/08,640868.0,2016/09/09,2016/09/14,Disbursed,ORunknown027808,2016/08/24,PAID,132.65746,QAunknown008550,132.65,2016/08/31,,Invalid,,0.0,2799369,ADVERT:PROMOTIONAL ITEMS,95369,NON INFRA/STAND ALONE: CUR,30006369,STRATEGIC SERVICES&COMMUNICATION,30715369,STRATEGIC SERVICES & COMM,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,PRIVATE COMPANY (PTY)(LTD),MILNERTON,00095,LUGGAGE,15,BACK PACK,INVENTORY,600G,45368.84,999970U2919191,"BACK PACK , FABRIC, ZIP POCKETS, HANDLE, 280MM X 180MM X 310MM",EA,EACH,PAYMENT,2016-09-08,2,342,132.657456,0.0,0.0,0,0,INA1000362,FINAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1348768.0,2016/09/08,640868.0,2016/09/09,2016/09/14,Disbursed,ORunknown027808,2016/08/24,PAID,132.65746,QAunknown008550,132.65,2016/08/31,,Invalid,,0.0,2799369,ADVERT:PROMOTIONAL ITEMS,95369,NON INFRA/STAND ALONE: CUR,30019369,SECURITY ADVISORY SERVICES,30726369,SECURITY ADVISORY SERVICES,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CLOSE CORPORATION,ATHLONE,00075,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,600D,40675.2,999970T1210739,"CARTRIDGE,TONER CARTRIDGE BROTHER HLunknown1260 LASER",EA,EACH,PAYMENT,2016-09-09,1,32,1271.1,0.0,0.0,0,0,011177,FINAL,NORMAL,Unknown,QUOTED PRICE,1349023.0,2016/09/09,640234.0,2016/09/09,2016/09/14,Disbursed,ORunknown027860,2016/09/07,PAID,1271.1,QAunknown008614,1271.1,2016/09/30,,Invalid,,0.0,2239369,CONS:SP&OS:PRNT CART,95369,NON INFRA/STAND ALONE: CUR,30006369,STRATEGIC SERVICES&COMMUNICATION,30715369,STRATEGIC SERVICES & COMM,341369,VOTED FUNDS,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,MILNERTON,00061,MEDICAL EQUIPMENT,532,FIRSTunknownAID,INVENTORY,600G,15595.2,999970U2919189,"FIRSTunknownAID , KIT, 150MM X 110MM X 50MM, COMPLETE WITH CONTENTS AND BRANDING",EA,EACH,PAYMENT,2016-09-09,1,342,45.6,0.0,0.0,0,0,IN101038,FINAL,NORMAL,Unknown,QUOTED PRICE,1349066.0,2016/09/09,640242.0,2016/09/09,2016/09/14,Disbursed,ORunknown027803,2016/08/24,PAID,45.6,QAunknown008547,45.6,2016/08/31,,Invalid,,0.0,2799369,ADVERT:PROMOTIONAL ITEMS,95369,NON INFRA/STAND ALONE: CUR,30019369,SECURITY ADVISORY SERVICES,30726369,SECURITY ADVISORY SERVICES,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,KRAAIFONTEIN,00010,"FIREARMS, AMMUNITION AND ACCESSORIES",10,"BATON,SECURITY",INVENTORY,300W,20178.0,999970T6021024,"BATON,SECURITY , TONFA, 450MM, WITH POUCH",EA,EACH,PAYMENT,2016-09-09,1,300,67.26,0.0,0.0,0,0,B14/1249,FINAL,NORMAL,Unknown,QUOTED PRICE,1349014.0,2016/09/09,640246.0,2016/09/09,2016/09/14,Disbursed,ORunknown027777,2016/08/18,PAID,67.26,QAunknown008517,67.26,2016/08/31,,Invalid,,0.0,2271369,CONS:MATERIALS AND SUPPLIES,95369,NON INFRA/STAND ALONE: CUR,30022369,PRG3 SAFETY PARTNERSHIP,30746369,WOLWEKLOOF,30001369,EUunknownGBSunknownWOLWEKLOOF WC,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30020369,WC022 WITZENBERG,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,MITCHELL`S PLAIN,00110,SERVICE,73,SECURITY,SERVICE,300W,176911.58,DDDD00S0003436,SECURITY USE ICN DDDD00S0000202,EA,EACH,PAYMENT,2016-09-09,1,2,88455.79,0.0,0.0,0,0,519/503,PARTIAL,NORMAL,"PRICE INCREASE ""PRICE QUOTE""",INVOICE PRICE,1349068.0,2016/09/09,640252.0,2016/09/09,2016/09/14,Disbursed,ORunknown027605,2016/07/04,PAID,49142.1089,QAunknown008300,49142.1,2016/07/31,,Invalid,,0.0,2211369,P/P:SAFEGUARD&SECURITY,95369,NON INFRA/STAND ALONE: CUR,30022369,PRG3 SAFETY PARTNERSHIP,30746369,WOLWEKLOOF,30001369,EUunknownGBSunknownWOLWEKLOOF WC,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30020369,WC022 WITZENBERG,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,PTY LTD,KHAYELITSHA,00072,FURNITURE,37,CUPBOARD,MAJOR ASSET,600F,27580.0,999970U2903514,"CUPBOARD , MELAMINE, 24 SHELVES, 8 DOORS, WHITE, 4270MM X 375MM X 2600MM",EA,EACH,PAYMENT,2016-09-09,1,1,27580.0,0.0,0.0,0,0,NZULU102,FINAL,NORMAL,Unknown,QUOTED PRICE,1349047.0,2016/09/09,640304.0,2016/09/09,2016/09/14,Disbursed,ORunknown027716,2016/07/29,PAID,27580.0,QAunknown008420,27580.0,2016/08/15,,Invalid,,0.0,3240369,OFFICE FURNITURE,98369,NON INFRA/STAND ALONE: CAP,30017369,PROGRAMME SUPPORT PROG. 4,30724369,C/D: SECURITY RISK MANAGEMENT,341369,VOTED FUNDS,4369,NO PROJECTS,30010369,OFFICE FURNITURE,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,GOODWOOD,00110,SERVICE,73,SECURITY,SERVICE,600E,569786.82,DDDD00S0003436,SECURITY USE ICN DDDD00S0000202,EA,EACH,PAYMENT,2016-09-09,1,1,569786.82,0.0,0.0,0,0,5837A,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1349036.0,2016/09/09,640498.0,2016/09/09,2016/09/12,Disbursed,ORunknown027228,2016/04/19,PAID,578326.56,,0.0,Unknown,DCS02ZONEB,2018/12/31,NONunknownCONTRACT,0.0,2211369,P/P:SAFEGUARD&SECURITY,95369,NON INFRA/STAND ALONE: CUR,30018369,PROV. SECURITY OPERATIONS,30725369,PROVINCIAL SECURITY OPERATIONS,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,GOODWOOD,00110,SERVICE,73,SECURITY,SERVICE,600E,569786.82,DDDD00S0003436,SECURITY USE ICN DDDD00S0000202,EA,EACH,PAYMENT,2016-09-09,1,1,569786.82,0.0,0.0,0,0,5835A,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1349037.0,2016/09/09,640498.0,2016/09/09,2016/09/12,Disbursed,ORunknown027232,2016/04/19,PAID,578326.56,,0.0,Unknown,DCS02ZONEB,2018/12/31,NONunknownCONTRACT,0.0,2211369,P/P:SAFEGUARD&SECURITY,95369,NON INFRA/STAND ALONE: CUR,30018369,PROV. SECURITY OPERATIONS,30725369,PROVINCIAL SECURITY OPERATIONS,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,GOODWOOD,00110,SERVICE,73,SECURITY,SERVICE,600E,569786.82,DDDD00S0003436,SECURITY USE ICN DDDD00S0000202,EA,EACH,PAYMENT,2016-09-09,1,1,569786.82,0.0,0.0,0,0,5836A,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1349038.0,2016/09/09,640498.0,2016/09/09,2016/09/12,Disbursed,ORunknown027225,2016/04/19,PAID,578326.56,,0.0,Unknown,DCS02ZONEB,2018/12/31,NONunknownCONTRACT,0.0,2211369,P/P:SAFEGUARD&SECURITY,95369,NON INFRA/STAND ALONE: CUR,30018369,PROV. SECURITY OPERATIONS,30725369,PROVINCIAL SECURITY OPERATIONS,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,PTY LTD,JOHANNESBURG,00110,SERVICE,108,COMPREHENSIVE MAINTENANCE,SERVICE,600E,71571.48,999970S0250769,"COMPREHENSIVE MAINTENANCE , ACCESS CONTROL AND SECURITY SYSTEMS",EA,EACH,PAYMENT,2016-09-09,1,1,71571.48,0.0,0.0,0,0,INV138605,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1349065.0,2016/09/09,640662.0,2016/09/09,2016/09/14,Disbursed,ORunknown027300,2016/04/26,PAID,71571.48,,0.0,Unknown,L010/15,2018/07/23,NONunknownCONTRACT,71571.48,2551369,OUTS CONTRCTRS:MNT&REP NunknownINF ASS,96369,NON INFRA MAINT&REPAIR:OUTS(CUR),30018369,PROV. SECURITY OPERATIONS,30725369,PROVINCIAL SECURITY OPERATIONS,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,30058369,"EQP<R5000:SEC EQP,SYS,MAT:MOV",30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,unknown,CAPE TOWN,00110,SERVICE,86,ACCOMMODATION,SERVICE,300C,15400.0,DDDD00S0003398,ACCOMMODATION,EA,EACH,PAYMENT,2016-09-13,2,1,15400.0,0.0,0.0,0,0,0187141/0187071,FINAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1349138.0,2016/09/13,640919.0,2016/09/16,2016/09/21,Disbursed,ORunknown027813,2016/08/25,PAID,15580.0,,0.0,Unknown,WCPT02/13/1,2016/10/24,NONunknownCONTRACT,0.0,3377369,T&S DOM:ACCOMMODATION,95369,NON INFRA/STAND ALONE: CUR,30020369,PRG2 SAFETY PROMOTION,30723369,SAFETY PROMOTION unknown CRIME,341369,VOTED FUNDS,30087369,OUTREACH,235369,NONunknownASSETS RELATED,30018369,BEAUFORT WEST,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,PTY LTD,CAPE TOWN,00110,SERVICE,108,COMPREHENSIVE MAINTENANCE,SERVICE,600E,39348.24,999970S0250769,"COMPREHENSIVE MAINTENANCE , ACCESS CONTROL AND SECURITY SYSTEMS",EA,EACH,PAYMENT,2016-09-14,1,1,39348.24,0.0,0.0,0,0,IN030904,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1349328.0,2016/09/14,641209.0,2016/09/16,2016/09/21,Disbursed,ORunknown027240,2016/04/20,PAID,39348.24,QAunknown007815,39348.24,2016/04/29,,Invalid,,0.0,2551369,OUTS CONTRCTRS:MNT&REP NunknownINF ASS,96369,NON INFRA MAINT&REPAIR:OUTS(CUR),30018369,PROV. SECURITY OPERATIONS,30725369,PROVINCIAL SECURITY OPERATIONS,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,30058369,"EQP<R5000:SEC EQP,SYS,MAT:MOV",30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,PTY LTD,RIVONIA,00110,SERVICE,108,COMPREHENSIVE MAINTENANCE,SERVICE,600E,36926.88,999970S0250769,"COMPREHENSIVE MAINTENANCE , ACCESS CONTROL AND SECURITY SYSTEMS",EA,EACH,PAYMENT,2016-09-14,1,1,36926.88,0.0,0.0,0,0,INV104880,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1349332.0,2016/09/14,641214.0,2016/09/16,2016/09/21,Disbursed,ORunknown027239,2016/04/20,PAID,36926.88,QAunknown007814,36926.88,2016/04/29,,Invalid,,0.0,2551369,OUTS CONTRCTRS:MNT&REP NunknownINF ASS,96369,NON INFRA MAINT&REPAIR:OUTS(CUR),30018369,PROV. SECURITY OPERATIONS,30725369,PROVINCIAL SECURITY OPERATIONS,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,30058369,"EQP<R5000:SEC EQP,SYS,MAT:MOV",30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CLOSE CORPORATION,CAPE TOWN,00075,STATIONERY,209,"PAPER,BOND",INVENTORY,Unknown,16245.0,999970T0899552,"PAPER,BOND PAPER BOND A3 90G",RM,REAM,PAYMENT,2016-09-15,1,150,108.3,0.0,0.0,0,0,90670,FINAL,NORMAL,Unknown,QUOTED PRICE,1349379.0,2016/09/15,640924.0,2016/09/16,2016/09/21,Disbursed,ORunknown027851,2016/09/06,PAID,108.3,QAunknown008600,108.3,2016/09/30,,Invalid,,0.0,2237369,CONS:SP&OS:PRNTNG PAPR,95369,NON INFRA/STAND ALONE: CUR,30003369,FINANCIAL MANAGEMENT,30716369,FINANCIAL MANAGEMENT,341369,VOTED FUNDS,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CLOSE CORPORATION,CAPE TOWN,00075,STATIONERY,116,"PAPER,OFFICE",INVENTORY,Unknown,28158.0,75301800700221,"PAPER,OFFICE Aunknown4;WHITE;80G",RM,REAM,PAYMENT,2016-09-15,7,650,43.32,0.0,0.0,0,0,90670,FINAL,NORMAL,Unknown,QUOTED PRICE,1349379.0,2016/09/15,640924.0,2016/09/16,2016/09/21,Disbursed,ORunknown027851,2016/09/06,PAID,43.32,QAunknown008600,43.32,2016/09/30,,Invalid,,0.0,2237369,CONS:SP&OS:PRNTNG PAPR,95369,NON INFRA/STAND ALONE: CUR,30003369,FINANCIAL MANAGEMENT,30716369,FINANCIAL MANAGEMENT,341369,VOTED FUNDS,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,unknown,WELLINGTON,00110,SERVICE,40,CATERING,SERVICE,300W,33402.0,DDDD00S0000430,CATERING,EA,EACH,PAYMENT,2016-09-15,1,1,33402.0,0.0,0.0,0,0,5390,FINAL,NORMAL,Unknown,QUOTED PRICE,1349378.0,2016/09/15,641245.0,2016/09/16,2016/09/21,Disbursed,ORunknown027841,2016/09/02,PAID,33402.0,QAunknown008589,33402.0,2016/09/15,,Invalid,,0.0,1080369,CATERING:DEPARTML ACTIVITIES,95369,NON INFRA/STAND ALONE: CUR,30022369,PRG3 SAFETY PARTNERSHIP,30746369,WOLWEKLOOF,30001369,EUunknownGBSunknownWOLWEKLOOF WC,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30024369,DRAKENSTEIN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,PTY LTD,OBSERVATORY,00110,SERVICE,134,PHOTOSTAT COPIES,SERVICE,300D,19297.54,DDDD00S0006522,PHOTOSTAT COPIES PAYMENT,EA,EACH,PAYMENT,2016-09-16,1,1,19297.54,0.0,0.0,0,0,902422320,PARTIAL,NORMAL,INVOICE > QUOTE unknown OVER SUPPLY,INVOICE PRICE,1349464.0,2016/09/16,640920.0,2016/09/16,2016/09/21,Disbursed,ORunknown027295,2016/04/26,PAID,4000.0,QAunknown007884,4000.0,2016/04/29,,Invalid,,0.0,2126369,O/P:PRINTING&PUBLICAT SERV,95369,NON INFRA/STAND ALONE: CUR,30008369,POLICY RESEARCH,30722369,SAFETY INFO & RESEARCH,341369,VOTED FUNDS,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,LANGA,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,600F,14105.0,DDDD00S0006433,SERVICE; OBTAINING DRIVERS LICENCE;PERMIT,EA,EACH,PAYMENT,2016-09-20,1,1,14105.0,0.0,0.0,0,0,SWDS332016039,FINAL,NORMAL,Unknown,QUOTED PRICE,1349519.0,2016/09/20,641326.0,2016/09/23,2016/09/28,Disbursed,ORunknown027509,2016/06/08,PAID,14105.0,QAunknown008170,14105.0,2016/06/30,,Invalid,,0.0,2136369,O/P: COMPETENCY CERT/ LICENSES,95369,NON INFRA/STAND ALONE: CUR,30017369,PROGRAMME SUPPORT PROG. 4,30724369,C/D: SECURITY RISK MANAGEMENT,341369,VOTED FUNDS,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,GOODWOOD,00059,LIGHTING,37,"TORCH,FLASH LIGHT",INVENTORY,300W,63300.0,999970U2914087,"TORCH,FLASH LIGHT , LIGHTSAVER, MODEL LSunknown800",EA,EACH,PAYMENT,2016-09-20,1,300,211.0,0.0,0.0,0,0,INV0000000278,FINAL,NORMAL,Unknown,QUOTED PRICE,1349528.0,2016/09/20,641370.0,2016/09/23,2016/09/28,Disbursed,ORunknown027775,2016/08/18,PAID,211.0,QAunknown008513,211.0,2016/08/31,,Invalid,,0.0,2271369,CONS:MATERIALS AND SUPPLIES,95369,NON INFRA/STAND ALONE: CUR,30022369,PRG3 SAFETY PARTNERSHIP,30746369,WOLWEKLOOF,30001369,EUunknownGBSunknownWOLWEKLOOF WC,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30020369,WC022 WITZENBERG,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,BELLVILLE,00072,FURNITURE,99,TABLE,MAJOR ASSET,200O,14820.0,999970U2777136,"TABLE , EXECUTIVE, WITH  RSD PEDENZA, PENCIL TRAYunknown 3 DRAWER TOP LOCK & INLAY, BURGANDY MAHOGANY MELAMINE, 1600MM X 2400MM X 800MM",EA,EACH,PAYMENT,2016-09-22,3,1,14820.0,0.0,0.0,0,0,INA11540,FINAL,NORMAL,Unknown,QUOTED PRICE,1349544.0,2016/09/22,641315.0,2016/09/23,2016/09/28,Disbursed,ORunknown027263,2016/04/22,PAID,14820.0,QAunknown007840,14820.0,2016/04/29,,Invalid,,0.0,3240369,OFFICE FURNITURE,98369,NON INFRA/STAND ALONE: CAP,30023369,OMBUDSMAN,30747369,OMBUDSMAN,341369,VOTED FUNDS,4369,NO PROJECTS,30010369,OFFICE FURNITURE,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,BELLVILLE,00072,FURNITURE,19,BOOKCASE,MAJOR ASSET,200O,22800.0,999970U2777187,"BOOKCASE , BOTTOM 1750MM X 900MM X 600MM, TOP 1750MM X 1000MM X 400MM, BURGANDY MAHOGANY MELAMINE",EA,EACH,PAYMENT,2016-09-22,5,2,11400.0,0.0,0.0,0,0,INA11540,FINAL,NORMAL,Unknown,QUOTED PRICE,1349544.0,2016/09/22,641315.0,2016/09/23,2016/09/28,Disbursed,ORunknown027263,2016/04/22,PAID,11400.0,QAunknown007840,11400.0,2016/04/29,,Invalid,,0.0,3240369,OFFICE FURNITURE,98369,NON INFRA/STAND ALONE: CAP,30023369,OMBUDSMAN,30747369,OMBUDSMAN,341369,VOTED FUNDS,4369,NO PROJECTS,30010369,OFFICE FURNITURE,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,PAROW,00110,SERVICE,73,SECURITY,SERVICE,600E,717810.0,DDDD00S0003436,SECURITY USE ICN DDDD00S0000202,EA,EACH,PAYMENT,2016-09-23,1,1,717810.0,0.0,0.0,0,0,I16423,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1349579.0,2016/09/23,641360.0,2016/09/23,2016/09/28,Disbursed,ORunknown027303,2016/04/26,PAID,730371.675,,0.0,Unknown,DCS02ZONEA,2018/12/31,NONunknownCONTRACT,769229.12,2211369,P/P:SAFEGUARD&SECURITY,95369,NON INFRA/STAND ALONE: CUR,30018369,PROV. SECURITY OPERATIONS,30725369,PROVINCIAL SECURITY OPERATIONS,341369,VOTED FUNDS,30062369,SAFETY RELATED EXPENSES,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,NONE,CC,PAARDEN ISLAND,00110,SERVICE,835,BRANDING,SERVICE,300C,17618.7,999970S0168310,"BRANDING OF MOBILE UNITS TRAILERS, DECALS, WESTERN CAPE GOVERNMENT",EA,EACH,PAYMENT,2016-09-23,1,5,3523.74,0.0,0.0,0,0,INV0909286/9212,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1349558.0,2016/09/23,641325.0,2016/09/23,2016/09/28,Disbursed,ORunknown027419,2016/05/24,PAID,3523.74,QAunknown008038,3523.74,2016/05/31,,Invalid,,0.0,2801369,ADVERT:MARKETING,95369,NON INFRA/STAND ALONE: CUR,30020369,PRG2 SAFETY PROMOTION,30723369,SAFETY PROMOTION unknown CRIME,341369,VOTED FUNDS,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30002369,CAPE TOWN,0,
48,WC: COMMUNITY SAFETY,7020902001,WC COMMUNITY SAFETY: HQ,BEE,CC,CAPE TOWN,00110,SERVICE,231,SERVICE;REPAIR WATER PUMP,SERVICE,300W,45309.3,999970S0080945,"SERVICE;REPAIR WATER PUMP ,INSTALL,COMMISSIONING,REMOVAL OF BOREHOLE PUMP",EA,EACH,PAYMENT,2016-09-27,1,1,45309.3,0.0,0.0,0,0,201609081,FINAL,NORMAL,Unknown,QUOTED PRICE,1349676.0,2016/09/27,,Unknown,Unknown,Awaiting disbursement,ORunknown027797,2016/08/23,PAID,45309.3,QAunknown008536,45309.3,2016/09/14,,Invalid,,0.0,2551369,OUTS CONTRCTRS:MNT&REP NunknownINF ASS,96369,NON INFRA MAINT&REPAIR:OUTS(CUR),30022369,PRG3 SAFETY PARTNERSHIP,30746369,WOLWEKLOOF,30001369,EUunknownGBSunknownWOLWEKLOOF WC,4369,NO PROJECTS,235369,NONunknownASSETS RELATED,30020369,WC022 WITZENBERG,0,
